session_id,order_id,variant,device_type,user_type,product_category,order_value_eur,products_in_order,conversion_time_hours
178874,ORD203621,A,mobile,returning,sofa,1380.33,1,12.01
178881,ORD203622,A,mobile,new,dining,1048.52,1,4.65
178937,ORD203623,B,tablet,returning,decor,197.828,2,14.54
178949,ORD203624,B,mobile,new,decor,105.81099999999999,2,2.29
178971,ORD203625,A,mobile,new,lighting,334.02,1,0.14
179012,ORD203626,A,mobile,returning,bed,1800.0,3,4.83
179015,ORD203627,A,tablet,returning,decor,165.19,2,10.55
179028,ORD203628,A,desktop,returning,bed,910.2,1,7.51
179043,ORD203629,B,mobile,new,bed,1057.1789999999999,1,13.51
179049,ORD203630,A,desktop,returning,bed,668.99,2,63.83
179052,ORD203631,A,mobile,returning,dining,1200.0,1,16.17
179062,ORD203632,B,desktop,new,bed,1080.6915,1,0.28
179072,ORD203633,A,mobile,returning,sofa,1787.01,1,7.72
179132,ORD203634,A,mobile,returning,lighting,400.0,1,55.26
179150,ORD203635,B,mobile,new,decor,232.30349999999999,2,3.25
179160,ORD203636,A,mobile,new,bed,1408.37,1,6.43
179164,ORD203637,B,tablet,new,decor,64.03949999999999,1,5.98
179180,ORD203638,A,mobile,new,lighting,226.29,1,19.02
179199,ORD203639,A,desktop,new,lighting,219.15,1,14.64
179220,ORD203640,B,desktop,returning,lighting,333.8775,3,3.46
179270,ORD203641,A,mobile,new,decor,67.16,2,13.87
179292,ORD203642,B,mobile,new,dining,799.9474999999999,1,3.32
179296,ORD203643,B,desktop,returning,sofa,728.2225,3,0.95
179307,ORD203644,A,desktop,returning,decor,250.0,1,27.72
179337,ORD203645,B,desktop,new,sofa,798.342,1,20.51
179339,ORD203646,A,desktop,new,bed,1150.6,1,26.93
179346,ORD203647,B,desktop,returning,dining,681.3874999999999,1,20.99
179451,ORD203648,B,mobile,returning,bed,392.0365,1,26.06
179453,ORD203649,A,desktop,new,bed,879.82,1,18.25
179465,ORD203650,B,desktop,returning,sofa,695.799,1,3.85
179470,ORD203651,A,desktop,returning,bed,1053.8,2,21.15
179606,ORD203652,A,desktop,new,bed,1156.47,1,30.71
179618,ORD203653,A,mobile,new,decor,225.02,1,1.29
179651,ORD203654,A,mobile,new,sofa,1630.35,1,39.04
179653,ORD203655,B,desktop,returning,sofa,835.962,1,39.89
179656,ORD203656,B,desktop,new,bed,380.0,1,42.25
179659,ORD203657,B,desktop,new,sofa,1761.9555,2,3.38
179744,ORD203658,B,desktop,returning,decor,237.5,1,0.83
179746,ORD203659,A,desktop,returning,bed,849.17,1,56.05
179768,ORD203660,B,desktop,returning,dining,1140.0,1,0.94
179815,ORD203661,B,mobile,returning,bed,1698.9325,1,17.22
179837,ORD203662,A,mobile,new,sofa,1128.49,1,4.43
179849,ORD203663,A,mobile,returning,sofa,1822.42,1,46.87
179887,ORD203664,A,desktop,returning,bed,1369.32,1,76.38
179917,ORD203665,A,desktop,new,sofa,2184.73,1,0.71
179937,ORD203666,B,desktop,new,sofa,1367.0025,2,15.59
179951,ORD203667,B,mobile,new,lighting,249.68849999999998,1,10.42
179961,ORD203668,B,mobile,new,bed,1710.0,1,1.49
179989,ORD203669,B,desktop,new,bed,608.9215,2,18.94
180011,ORD203670,A,desktop,new,bed,1043.37,1,5.46
180040,ORD203671,B,desktop,new,sofa,950.456,1,11.76
180042,ORD203672,A,mobile,new,lighting,237.93,2,6.36
180092,ORD203673,B,mobile,returning,sofa,1946.2649999999996,1,22.83
180152,ORD203674,A,desktop,returning,bed,970.02,2,8.32
180187,ORD203675,B,mobile,new,decor,172.596,3,0.02
180191,ORD203676,B,desktop,new,dining,442.5575,2,0.43
180213,ORD203677,A,desktop,returning,bed,499.0,1,6.15
180253,ORD203678,A,mobile,new,dining,672.6,2,0.89
180270,ORD203679,B,mobile,new,decor,74.67949999999999,1,6.6
180275,ORD203680,A,mobile,new,decor,250.0,1,1.82
180306,ORD203681,B,mobile,returning,sofa,1246.647,1,5.37
180341,ORD203682,A,mobile,returning,dining,1166.41,2,4.18
180357,ORD203683,B,mobile,returning,dining,285.0,1,0.92
180372,ORD203684,B,mobile,returning,bed,1069.111,1,87.57
180376,ORD203685,B,desktop,returning,dining,1140.0,1,13.64
180441,ORD203686,A,mobile,returning,bed,804.97,2,1.82
180444,ORD203687,B,desktop,returning,lighting,208.18299999999996,1,0.92
180451,ORD203688,B,desktop,new,dining,1140.0,2,15.37
180584,ORD203689,A,desktop,new,decor,200.2,1,2.96
180586,ORD203690,B,mobile,returning,decor,189.5725,1,2.3
180602,ORD203691,A,mobile,new,lighting,343.93,1,15.95
180603,ORD203692,A,mobile,returning,decor,250.0,2,3.71
180606,ORD203693,B,mobile,new,decor,130.63449999999997,1,17.9
180608,ORD203694,B,tablet,returning,sofa,868.6135,1,7.0
180627,ORD203695,B,desktop,returning,decor,81.7095,1,5.33
180655,ORD203696,A,desktop,new,dining,300.0,2,1.87
180668,ORD203697,B,desktop,new,bed,860.9754999999999,1,2.91
180689,ORD203698,A,mobile,new,bed,1800.0,1,33.32
180709,ORD203699,B,desktop,returning,decor,205.219,1,30.3
180753,ORD203700,A,mobile,new,dining,700.16,1,7.74
180762,ORD203701,A,desktop,returning,decor,184.69,2,0.19
180788,ORD203702,B,mobile,new,decor,97.5935,1,2.52
180789,ORD203703,A,mobile,returning,dining,549.74,1,5.53
180837,ORD203704,A,desktop,returning,decor,106.92,3,28.69
180842,ORD203705,B,mobile,new,bed,1096.3664999999999,1,31.38
180846,ORD203706,B,mobile,returning,dining,526.984,1,55.97
180875,ORD203707,B,desktop,returning,sofa,570.0,1,8.39
180885,ORD203708,B,mobile,returning,sofa,1964.1535000000001,1,3.83
180890,ORD203709,A,mobile,returning,dining,870.79,1,16.71
180902,ORD203710,B,desktop,returning,lighting,65.322,3,0.04
180914,ORD203711,A,tablet,new,sofa,2500.0,1,5.92
180984,ORD203712,A,mobile,new,decor,58.71,2,40.53
180998,ORD203713,B,mobile,returning,decor,196.48850000000002,1,34.63
181001,ORD203714,B,mobile,returning,bed,1438.737,1,43.98
181018,ORD203715,B,desktop,new,bed,1689.556,1,29.93
181020,ORD203716,B,desktop,new,bed,624.0645,2,19.64
181083,ORD203717,B,mobile,new,lighting,189.905,1,11.38
181089,ORD203718,A,desktop,new,dining,659.52,1,35.4
181114,ORD203719,B,mobile,returning,decor,170.4965,1,17.49
181122,ORD203720,A,desktop,returning,sofa,1606.97,1,39.99
181129,ORD203721,A,desktop,new,bed,1175.33,1,0.09
181140,ORD203722,A,desktop,new,decor,250.0,1,6.12
181143,ORD203723,B,mobile,returning,decor,176.434,1,0.36
181162,ORD203724,A,mobile,new,bed,1016.26,1,11.63
181230,ORD203725,B,mobile,returning,dining,1140.0,1,6.01
181252,ORD203726,B,mobile,new,decor,237.5,2,0.8
181268,ORD203727,B,desktop,new,lighting,167.6085,3,37.91
181342,ORD203728,B,tablet,new,dining,1140.0,2,0.09
181346,ORD203729,B,desktop,new,sofa,892.4775,2,25.84
181455,ORD203730,A,desktop,returning,bed,1086.36,1,55.28
181456,ORD203731,B,desktop,new,sofa,948.1474999999999,1,24.6
181477,ORD203732,A,mobile,new,dining,826.24,2,2.36
181488,ORD203733,A,mobile,new,lighting,309.89,1,18.27
181528,ORD203734,B,mobile,returning,bed,490.77,2,3.33
181535,ORD203735,B,mobile,new,sofa,1827.2205,1,1.23
181541,ORD203736,B,mobile,new,sofa,2375.0,1,5.03
181600,ORD203737,A,mobile,returning,lighting,400.0,1,0.29
181608,ORD203738,A,mobile,new,sofa,1667.72,1,1.39
181651,ORD203739,A,tablet,returning,bed,1112.72,2,40.34
181663,ORD203740,B,tablet,returning,decor,92.758,2,81.89
181667,ORD203741,A,desktop,returning,sofa,2152.57,1,64.61
181705,ORD203742,A,mobile,new,decor,250.0,1,0.69
181723,ORD203743,B,desktop,new,sofa,913.2159999999999,2,10.61
181739,ORD203744,B,mobile,new,dining,700.036,1,20.07
181743,ORD203745,B,mobile,returning,decor,67.65899999999999,1,17.05
181744,ORD203746,B,mobile,new,sofa,887.794,1,14.41
181747,ORD203747,A,desktop,returning,bed,1457.6,1,30.12
181751,ORD203748,A,desktop,returning,sofa,843.33,2,13.78
181764,ORD203749,A,desktop,returning,dining,863.66,3,4.4
181780,ORD203750,A,mobile,returning,decor,177.7,1,18.83
181792,ORD203751,B,mobile,returning,dining,502.9775,2,77.3
181820,ORD203752,A,desktop,new,decor,170.81,2,1.6
181852,ORD203753,A,mobile,new,bed,1800.0,1,4.53
181863,ORD203754,A,mobile,new,decor,151.0,1,0.41
181867,ORD203755,A,desktop,returning,sofa,903.63,1,2.95
181890,ORD203756,B,desktop,returning,bed,1710.0,1,22.8
181894,ORD203757,A,desktop,returning,dining,633.01,1,38.38
181919,ORD203758,B,desktop,returning,dining,483.33149999999995,1,18.97
181935,ORD203759,A,mobile,returning,dining,1200.0,1,13.0
181980,ORD203760,B,desktop,returning,dining,962.16,1,29.21
181994,ORD203761,A,mobile,returning,bed,622.19,2,10.75
182017,ORD203762,A,desktop,returning,sofa,2500.0,1,4.96
182031,ORD203763,B,desktop,new,decor,76.60799999999999,1,6.64
182080,ORD203764,B,desktop,returning,decor,175.6075,1,35.5
182094,ORD203765,A,mobile,returning,bed,1800.0,1,61.56
182130,ORD203766,A,desktop,new,dining,1167.16,1,3.09
182141,ORD203767,B,desktop,new,sofa,1806.5865,1,14.44
182180,ORD203768,B,desktop,new,dining,285.0,1,7.96
182205,ORD203769,B,mobile,returning,bed,1688.8815,1,1.42
182261,ORD203770,B,mobile,returning,dining,539.1345,1,35.16
182277,ORD203771,A,mobile,new,dining,559.98,1,4.91
182288,ORD203772,B,mobile,new,bed,1394.638,1,50.46
182306,ORD203773,B,mobile,returning,decor,81.681,1,9.08
182312,ORD203774,B,mobile,returning,decor,145.331,1,42.01
182335,ORD203775,B,desktop,returning,sofa,808.8775,1,1.05
182337,ORD203776,A,mobile,returning,sofa,905.53,1,47.38
182353,ORD203777,A,desktop,new,decor,105.47,1,1.14
182386,ORD203778,B,mobile,returning,sofa,2375.0,1,37.61
182397,ORD203779,B,mobile,returning,bed,1710.0,1,72.08
182415,ORD203780,A,mobile,returning,bed,906.43,1,25.54
182418,ORD203781,B,mobile,returning,dining,1140.0,1,5.22
182423,ORD203782,A,mobile,returning,bed,400.0,1,65.03
182517,ORD203783,B,mobile,returning,sofa,2375.0,1,85.86
182522,ORD203784,A,mobile,new,sofa,774.1,1,31.58
182536,ORD203785,B,mobile,returning,dining,676.6945,1,10.68
182547,ORD203786,B,tablet,new,dining,559.9680000000001,1,19.97
182555,ORD203787,B,desktop,returning,decor,135.451,1,6.74
182566,ORD203788,A,desktop,new,lighting,227.07,1,32.23
182569,ORD203789,B,mobile,returning,dining,830.5564999999999,1,14.49
182601,ORD203790,A,desktop,returning,decor,46.31,1,65.81
182625,ORD203791,A,mobile,new,sofa,679.91,2,8.4
182630,ORD203792,A,mobile,returning,decor,150.96,1,0.75
182632,ORD203793,B,mobile,returning,decor,106.096,2,33.12
182664,ORD203794,B,mobile,new,decor,154.24200000000002,1,1.78
182686,ORD203795,A,mobile,returning,lighting,359.99,1,14.72
182702,ORD203796,A,desktop,returning,bed,1665.99,1,3.32
182703,ORD203797,B,mobile,returning,sofa,904.3905,2,0.9
182711,ORD203798,B,desktop,new,decor,70.414,1,0.11
182724,ORD203799,B,mobile,new,decor,237.5,3,0.28
182735,ORD203800,B,mobile,new,decor,142.6805,3,3.77
182763,ORD203801,A,mobile,returning,dining,1200.0,3,5.95
182809,ORD203802,B,mobile,new,sofa,1709.8004999999998,1,7.52
182817,ORD203803,B,desktop,new,dining,1140.0,1,7.81
182821,ORD203804,B,desktop,new,sofa,859.94,1,19.47
182844,ORD203805,A,mobile,returning,decor,250.0,2,26.35
182893,ORD203806,A,desktop,returning,bed,1800.0,1,53.24
182904,ORD203807,A,mobile,returning,sofa,1578.05,2,13.26
182928,ORD203808,A,mobile,new,bed,1516.54,3,13.48
182957,ORD203809,A,mobile,new,dining,1200.0,1,8.37
182997,ORD203810,A,tablet,new,sofa,1208.43,1,5.68
182999,ORD203811,B,mobile,returning,lighting,164.30249999999998,2,7.75
183030,ORD203812,B,mobile,new,lighting,95.7885,2,9.55
183033,ORD203813,B,mobile,new,dining,730.778,2,6.61
183049,ORD203814,A,desktop,new,sofa,2004.5,1,30.55
183057,ORD203815,B,mobile,returning,bed,1039.1384999999998,2,1.75
183074,ORD203816,B,mobile,returning,bed,722.9404999999999,1,30.9
183128,ORD203817,B,mobile,returning,decor,45.125,1,27.91
183181,ORD203818,A,mobile,returning,bed,1354.35,3,7.25
183186,ORD203819,A,mobile,returning,sofa,1147.05,2,31.61
183218,ORD203820,B,desktop,new,dining,1140.0,1,18.97
183240,ORD203821,B,desktop,returning,sofa,1587.3455000000001,2,9.43
183291,ORD203822,A,mobile,new,lighting,269.18,1,33.33
183314,ORD203823,A,mobile,returning,dining,1139.36,1,1.56
183322,ORD203824,B,mobile,returning,decor,171.076,2,5.33
183326,ORD203825,B,desktop,new,sofa,864.215,1,1.46
183331,ORD203826,A,desktop,returning,decor,202.5,1,25.15
183385,ORD203827,A,desktop,returning,dining,398.91,1,40.72
183387,ORD203828,A,desktop,new,decor,32.07,1,4.74
183399,ORD203829,A,desktop,returning,sofa,1062.85,2,33.01
183426,ORD203830,B,desktop,returning,decor,73.511,1,35.21
183429,ORD203831,A,mobile,returning,lighting,206.58,2,34.32
183433,ORD203832,B,mobile,returning,dining,1140.0,1,8.56
183501,ORD203833,B,mobile,new,dining,1140.0,3,10.61
183515,ORD203834,A,mobile,new,dining,300.0,2,17.22
183523,ORD203835,B,desktop,returning,sofa,897.8544999999999,2,2.49
183551,ORD203836,B,mobile,new,decor,161.576,1,26.57
183559,ORD203837,B,desktop,returning,sofa,1104.736,1,25.11
183566,ORD203838,A,desktop,new,sofa,1867.29,1,11.2
183625,ORD203839,A,mobile,returning,decor,164.86,1,8.53
183652,ORD203840,B,desktop,new,lighting,251.5125,1,14.54
183671,ORD203841,A,desktop,returning,lighting,326.77,2,45.71
183687,ORD203842,A,desktop,new,bed,1178.9,2,13.3
183757,ORD203843,A,mobile,new,decor,225.41,1,6.92
183774,ORD203844,A,desktop,returning,bed,1338.89,2,31.79
183783,ORD203845,A,mobile,returning,lighting,120.31,2,11.79
183786,ORD203846,A,desktop,returning,lighting,335.25,1,26.66
183814,ORD203847,A,tablet,returning,dining,571.51,2,72.56
183818,ORD203848,B,mobile,new,bed,843.1724999999999,2,15.87
183837,ORD203849,B,mobile,returning,bed,1525.3104999999998,1,14.19
183851,ORD203850,A,desktop,new,sofa,2500.0,1,2.28
183862,ORD203851,B,desktop,returning,bed,381.26349999999996,1,57.58
183864,ORD203852,A,mobile,returning,decor,248.49,2,15.78
183902,ORD203853,B,desktop,new,decor,180.89899999999997,3,8.64
183952,ORD203854,B,mobile,new,sofa,1071.3055,1,5.85
183984,ORD203855,A,desktop,returning,bed,1800.0,1,9.9
183997,ORD203856,A,desktop,returning,sofa,1656.02,3,14.0
184028,ORD203857,B,mobile,returning,sofa,688.7974999999999,2,41.76
184033,ORD203858,A,mobile,returning,sofa,600.0,1,23.53
184065,ORD203859,B,mobile,returning,decor,237.5,2,25.56
184066,ORD203860,B,desktop,returning,bed,931.1519999999999,2,2.27
184116,ORD203861,A,mobile,returning,dining,701.17,2,30.82
184136,ORD203862,B,mobile,returning,decor,180.9465,1,14.39
184138,ORD203863,A,mobile,new,bed,783.48,1,17.72
184147,ORD203864,A,mobile,returning,dining,643.42,1,3.74
184174,ORD203865,A,desktop,returning,bed,672.63,1,1.39
184198,ORD203866,A,desktop,returning,sofa,889.89,1,41.29
184223,ORD203867,B,desktop,new,bed,1693.4319999999998,1,1.84
184233,ORD203868,B,tablet,returning,sofa,1139.4395,1,5.93
184239,ORD203869,A,tablet,new,bed,1800.0,1,6.0
184266,ORD203870,A,mobile,returning,decor,138.48,1,52.55
184296,ORD203871,B,mobile,returning,dining,1140.0,1,19.82
184328,ORD203872,B,mobile,new,bed,1306.7724999999998,1,0.16
184341,ORD203873,A,desktop,returning,decor,234.78,1,0.06
184347,ORD203874,A,desktop,returning,sofa,2500.0,1,9.47
184406,ORD203875,A,desktop,returning,decor,250.0,1,0.08
184433,ORD203876,A,mobile,returning,decor,250.0,1,20.58
184438,ORD203877,A,mobile,returning,sofa,1378.11,1,1.62
184477,ORD203878,B,desktop,returning,decor,135.41299999999998,2,39.18
184539,ORD203879,B,mobile,returning,sofa,2375.0,1,16.32
184565,ORD203880,B,desktop,returning,sofa,2375.0,1,8.88
184567,ORD203881,B,desktop,new,lighting,241.813,1,1.1
184583,ORD203882,A,desktop,returning,dining,680.07,2,20.51
184595,ORD203883,A,desktop,new,sofa,937.79,2,8.75
184607,ORD203884,A,desktop,new,lighting,89.86,1,41.78
184631,ORD203885,B,mobile,new,bed,1006.0595,1,1.65
184637,ORD203886,B,tablet,returning,sofa,1608.3784999999998,2,122.86
184708,ORD203887,A,mobile,returning,dining,676.82,1,19.77
184742,ORD203888,A,tablet,new,decor,115.28,2,2.93
184771,ORD203889,B,desktop,new,sofa,1506.5384999999999,2,43.8
184786,ORD203890,B,mobile,returning,decor,178.4195,1,37.94
184787,ORD203891,A,mobile,new,bed,984.39,1,19.48
184797,ORD203892,A,mobile,new,decor,156.3,1,12.5
184801,ORD203893,A,mobile,new,bed,711.02,2,2.9
184831,ORD203894,B,mobile,returning,sofa,2070.4204999999997,1,32.78
184835,ORD203895,A,mobile,new,decor,51.97,2,2.93
184861,ORD203896,A,mobile,returning,bed,680.04,1,4.54
184896,ORD203897,B,mobile,returning,decor,113.0975,1,11.23
184920,ORD203898,B,mobile,new,sofa,2375.0,3,2.47
184928,ORD203899,A,mobile,returning,decor,116.26,1,1.74
184939,ORD203900,A,mobile,new,lighting,225.93,1,9.34
184951,ORD203901,B,desktop,new,sofa,1302.4785,3,14.28
185003,ORD203902,B,desktop,new,dining,285.0,2,9.23
185018,ORD203903,B,mobile,new,decor,237.5,1,26.87
185107,ORD203904,B,mobile,returning,decor,55.793499999999995,1,8.78
185185,ORD203905,B,mobile,returning,lighting,340.4895,2,0.11
185207,ORD203906,B,mobile,new,decor,237.5,1,17.22
185208,ORD203907,B,desktop,returning,bed,686.8594999999999,1,0.47
185221,ORD203908,B,mobile,returning,sofa,1191.376,1,11.65
185247,ORD203909,A,desktop,returning,sofa,2500.0,1,5.46
185258,ORD203910,A,mobile,new,bed,1166.85,1,2.73
185307,ORD203911,B,desktop,returning,sofa,989.2919999999998,1,12.18
185311,ORD203912,B,mobile,returning,sofa,1091.8255,2,11.59
185323,ORD203913,B,tablet,returning,bed,1642.2839999999999,2,12.74
185328,ORD203914,A,desktop,returning,sofa,1771.22,1,17.03
185349,ORD203915,A,desktop,new,dining,358.38,1,20.41
185377,ORD203916,B,desktop,new,decor,105.7255,2,12.41
185436,ORD203917,B,desktop,new,bed,1573.1715,1,25.94
185452,ORD203918,A,mobile,returning,lighting,189.94,1,46.43
185505,ORD203919,B,mobile,returning,bed,1323.825,1,7.57
185557,ORD203920,A,mobile,returning,sofa,1342.31,1,1.85
185562,ORD203921,B,mobile,new,sofa,1035.3004999999998,2,0.84
185568,ORD203922,A,desktop,new,sofa,2320.17,1,15.73
185576,ORD203923,B,desktop,returning,sofa,988.247,3,27.95
185579,ORD203924,A,tablet,returning,lighting,306.37,1,5.4
185598,ORD203925,B,mobile,returning,dining,807.0535,3,61.26
185608,ORD203926,B,mobile,new,dining,751.868,1,16.39
185615,ORD203927,A,tablet,new,decor,146.93,2,61.32
185635,ORD203928,B,desktop,returning,dining,404.00649999999996,1,10.84
185660,ORD203929,A,mobile,returning,sofa,1964.4,3,20.11
185669,ORD203930,B,mobile,returning,dining,1140.0,2,39.67
185690,ORD203931,B,desktop,new,decor,176.4815,1,24.12
185707,ORD203932,B,mobile,returning,sofa,1571.718,2,23.86
185710,ORD203933,A,mobile,returning,lighting,153.99,1,38.05
185734,ORD203934,A,desktop,returning,decor,105.43,1,4.82
185756,ORD203935,B,desktop,returning,lighting,300.143,2,11.87
185762,ORD203936,A,tablet,new,decor,82.85,2,9.16
185783,ORD203937,B,desktop,new,lighting,170.126,3,3.66
185809,ORD203938,A,desktop,returning,lighting,118.31,1,29.87
185850,ORD203939,B,desktop,returning,sofa,1727.8315,1,41.72
185868,ORD203940,A,desktop,new,dining,460.62,1,14.94
185912,ORD203941,A,mobile,new,sofa,1683.89,3,2.6
185919,ORD203942,A,desktop,returning,dining,311.97,2,2.22
185925,ORD203943,A,desktop,returning,sofa,1351.04,1,3.08
185943,ORD203944,B,mobile,returning,lighting,183.787,2,12.11
185977,ORD203945,A,mobile,returning,bed,913.6,1,13.99
186008,ORD203946,A,desktop,returning,dining,761.65,1,52.51
186021,ORD203947,B,mobile,returning,sofa,1609.5755,1,26.37
186064,ORD203948,A,tablet,returning,lighting,154.86,1,1.43
186067,ORD203949,B,desktop,new,decor,90.0315,1,9.56
186076,ORD203950,A,mobile,new,dining,694.24,1,13.69
186077,ORD203951,A,mobile,new,bed,1459.43,1,4.01
186096,ORD203952,A,mobile,new,bed,1388.59,1,6.39
186106,ORD203953,B,mobile,new,lighting,322.1545,3,1.45
186134,ORD203954,A,mobile,returning,decor,49.14,3,2.81
186173,ORD203955,A,desktop,new,sofa,2090.59,1,2.37
186186,ORD203956,A,desktop,new,lighting,400.0,1,20.8
186252,ORD203957,B,mobile,returning,decor,95.66499999999999,2,19.4
186278,ORD203958,A,mobile,returning,dining,807.05,1,12.37
186311,ORD203959,B,mobile,returning,dining,658.2075,1,8.2
186341,ORD203960,B,desktop,new,dining,398.69599999999997,1,12.99
186342,ORD203961,B,mobile,returning,decor,112.06199999999998,1,11.67
186381,ORD203962,B,mobile,new,decor,91.048,1,2.21
186459,ORD203963,A,mobile,returning,dining,890.57,1,99.08
186466,ORD203964,B,mobile,new,lighting,198.9965,1,1.43
186468,ORD203965,B,desktop,returning,dining,294.93699999999995,1,9.76
186470,ORD203966,B,desktop,new,dining,725.7525,3,18.64
186495,ORD203967,A,mobile,returning,decor,132.01,1,102.54
186506,ORD203968,A,mobile,returning,sofa,1804.42,2,131.36
186547,ORD203969,B,mobile,new,lighting,230.0425,1,11.07
186578,ORD203970,A,mobile,returning,decor,250.0,1,54.31
186607,ORD203971,B,desktop,returning,bed,1710.0,1,4.24
186610,ORD203972,B,mobile,returning,bed,1710.0,1,33.51
186630,ORD203973,B,mobile,returning,lighting,141.7685,1,7.69
186655,ORD203974,B,mobile,returning,decor,157.9375,2,39.9
186709,ORD203975,B,mobile,new,sofa,570.0,3,12.25
186721,ORD203976,A,desktop,new,bed,844.37,1,2.45
186739,ORD203977,B,mobile,new,decor,93.6035,1,0.86
186766,ORD203978,B,desktop,returning,decor,58.2445,1,24.13
186774,ORD203979,B,desktop,returning,dining,1140.0,2,43.3
186779,ORD203980,A,desktop,new,bed,945.74,1,0.61
186798,ORD203981,A,desktop,returning,sofa,2398.22,1,35.32
186847,ORD203982,A,desktop,new,sofa,1399.47,2,0.02
186889,ORD203983,B,mobile,returning,dining,919.7044999999999,1,28.28
186898,ORD203984,A,mobile,returning,dining,858.26,1,27.89
186905,ORD203985,A,tablet,new,sofa,1355.32,1,4.12
186976,ORD203986,A,desktop,new,decor,70.71,2,3.79
186988,ORD203987,B,desktop,new,dining,358.1405,1,17.37
187011,ORD203988,B,mobile,returning,sofa,1968.0485,1,30.62
187025,ORD203989,A,mobile,new,lighting,83.74,1,3.16
187095,ORD203990,A,desktop,returning,decor,71.35,1,1.31
187103,ORD203991,A,mobile,returning,sofa,2140.08,1,3.62
187114,ORD203992,A,desktop,returning,sofa,2044.2,1,8.31
187144,ORD203993,A,mobile,returning,bed,703.21,2,5.79
187266,ORD203994,B,desktop,returning,bed,596.2674999999999,1,26.31
187274,ORD203995,A,desktop,returning,lighting,134.46,1,3.71
187313,ORD203996,B,mobile,returning,bed,758.081,1,9.31
187326,ORD203997,B,mobile,returning,lighting,319.26649999999995,1,7.23
187368,ORD203998,B,mobile,returning,lighting,310.5265,1,5.58
187382,ORD203999,B,mobile,new,lighting,380.0,2,8.3
187403,ORD204000,B,mobile,returning,decor,119.6715,2,0.52
187437,ORD204001,B,mobile,returning,dining,1122.995,1,50.06
187453,ORD204002,A,tablet,returning,dining,672.45,2,10.87
187457,ORD204003,B,tablet,returning,dining,1140.0,2,11.34
187482,ORD204004,A,desktop,returning,sofa,1236.45,3,14.19
187509,ORD204005,B,mobile,returning,decor,72.9315,1,15.9
187533,ORD204006,B,mobile,new,bed,1710.0,2,0.96
187546,ORD204007,A,mobile,returning,decor,159.48,1,16.28
187559,ORD204008,A,desktop,new,lighting,242.94,1,20.66
187581,ORD204009,B,mobile,returning,dining,630.6575,1,4.03
187605,ORD204010,A,mobile,new,bed,1392.03,3,0.77
187622,ORD204011,B,mobile,new,lighting,282.70099999999996,2,7.44
187678,ORD204012,B,desktop,returning,decor,144.23850000000002,1,36.53
187683,ORD204013,A,mobile,new,lighting,306.8,1,12.16
187707,ORD204014,B,mobile,returning,sofa,1081.214,1,3.79
187719,ORD204015,B,mobile,new,lighting,118.5885,2,1.54
187721,ORD204016,A,desktop,new,sofa,1417.92,1,5.12
187733,ORD204017,B,mobile,returning,bed,720.9834999999999,1,69.26
187750,ORD204018,A,mobile,returning,dining,1200.0,1,14.47
187751,ORD204019,B,tablet,returning,bed,718.808,2,9.59
187759,ORD204020,B,mobile,new,bed,511.879,1,6.37
187809,ORD204021,A,mobile,returning,dining,1200.0,2,22.59
187828,ORD204022,A,mobile,returning,lighting,139.13,1,71.34
187869,ORD204023,A,mobile,returning,decor,185.58,1,48.1
187888,ORD204024,B,mobile,new,lighting,380.0,1,4.58
187911,ORD204025,A,desktop,new,sofa,2059.74,1,19.26
187942,ORD204026,A,desktop,returning,dining,455.26,1,25.12
188067,ORD204027,A,desktop,returning,lighting,400.0,1,38.97
188108,ORD204028,A,desktop,new,dining,1200.0,1,0.57
188111,ORD204029,B,mobile,new,sofa,1812.619,1,29.23
188121,ORD204030,B,desktop,returning,decor,237.5,3,0.7
188154,ORD204031,B,desktop,new,lighting,72.105,1,4.02
188182,ORD204032,B,desktop,new,sofa,2031.5464999999997,1,0.74
188187,ORD204033,B,mobile,returning,dining,729.562,1,4.08
188200,ORD204034,B,desktop,new,dining,1140.0,1,11.75
188259,ORD204035,B,desktop,returning,decor,224.23799999999997,1,23.69
188315,ORD204036,B,mobile,returning,bed,661.8364999999999,1,9.79
188325,ORD204037,B,mobile,new,sofa,2375.0,1,11.74
188351,ORD204038,B,mobile,new,bed,988.9594999999999,2,22.59
188357,ORD204039,A,desktop,returning,sofa,2424.44,1,8.41
188364,ORD204040,B,desktop,returning,lighting,259.2835,2,44.34
188368,ORD204041,B,desktop,returning,lighting,182.7325,2,15.31
188370,ORD204042,B,mobile,returning,decor,175.48399999999998,1,72.77
188388,ORD204043,A,desktop,new,sofa,2500.0,2,17.68
188397,ORD204044,B,desktop,new,dining,862.752,1,14.69
188428,ORD204045,B,mobile,returning,bed,440.5435,1,35.89
188432,ORD204046,B,mobile,new,decor,127.95549999999999,1,12.62
188434,ORD204047,B,desktop,returning,bed,734.5115,1,15.52
188460,ORD204048,B,mobile,returning,sofa,1567.1485,1,8.68
188475,ORD204049,A,desktop,new,sofa,1096.49,1,7.39
188507,ORD204050,B,desktop,returning,lighting,148.7605,1,1.44
188525,ORD204051,A,mobile,returning,dining,1182.94,1,34.75
188529,ORD204052,A,mobile,returning,sofa,1340.33,1,81.46
188535,ORD204053,B,mobile,returning,dining,777.803,2,8.83
188584,ORD204054,A,desktop,returning,decor,161.66,1,21.47
188585,ORD204055,B,mobile,new,decor,75.981,1,12.98
